MI_dir_L5_weight,MI_dir_L5_mean,MI_dir_L5_variance,MI_dir_L3_weight,MI_dir_L3_mean,MI_dir_L3_variance,MI_dir_L1_weight,MI_dir_L1_mean,MI_dir_L1_variance,MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,MI_dir_L0.01_weight,MI_dir_L0.01_mean,MI_dir_L0.01_variance,H_L5_weight,H_L5_mean,H_L5_variance,H_L3_weight,H_L3_mean,H_L3_variance,H_L1_weight,H_L1_mean,H_L1_variance,H_L0.1_weight,H_L0.1_mean,H_L0.1_variance,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L5_weight,HH_L5_mean,HH_L5_std,HH_L5_magnitude,HH_L5_radius,HH_L5_covariance,HH_L5_pcc,HH_L3_weight,HH_L3_mean,HH_L3_std,HH_L3_magnitude,HH_L3_radius,HH_L3_covariance,HH_L3_pcc,HH_L1_weight,HH_L1_mean,HH_L1_std,HH_L1_magnitude,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_weight,HH_L0.1_mean,HH_L0.1_std,HH_L0.1_magnitude,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_weight,HH_L0.01_mean,HH_L0.01_std,HH_L0.01_magnitude,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L5_weight,HH_jit_L5_mean,HH_jit_L5_variance,HH_jit_L3_weight,HH_jit_L3_mean,HH_jit_L3_variance,HH_jit_L1_weight,HH_jit_L1_mean,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L5_weight,HpHp_L5_mean,HpHp_L5_std,HpHp_L5_magnitude,HpHp_L5_radius,HpHp_L5_covariance,HpHp_L5_pcc,HpHp_L3_weight,HpHp_L3_mean,HpHp_L3_std,HpHp_L3_magnitude,HpHp_L3_radius,HpHp_L3_covariance,HpHp_L3_pcc,HpHp_L1_weight,HpHp_L1_mean,HpHp_L1_std,HpHp_L1_magnitude,HpHp_L1_radius,HpHp_L1_covariance,HpHp_L1_pcc,HpHp_L0.1_weight,HpHp_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_magnitude,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_mean,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc
127.06173246238012,60.07316549421356,2.77493559056893,144.96411363393162,60.11262779560912,4.267171212803986,273.18794092848253,60.10496138988458,3.9775158926527183,2053.346070820437,60.01852723929554,0.6865810833055548,8623.033716438013,60.00498153998998,0.1704855484490508,127.06173246238012,60.07316549421356,2.77493559056893,144.96411363393162,60.11262779560912,4.267171212803986,273.18794092848253,60.10496138988458,3.9775158926527183,2053.346070820437,60.01852723929554,0.6865810833055548,8623.033716438013,60.00498153998998,0.1704855484490508,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507653041.9698,0.0,1.0,1507653041.9698,0.0,1.0,1507653041.9698,0.0,1.0,1507653041.9698,0.0,1.0,1507653041.9698,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
63.74247041543581,60.0,4.547473508864641e-13,80.17603104130406,60.00000000000001,1.8189894035458565e-12,194.1844839640641,60.00000007536712,1.0551384548307396e-06,1915.7388087987915,60.01499286859315,0.2218306223999206,15502.617314828876,60.12657901893628,2.7556168018004428,63.74247041543581,60.0,4.547473508864641e-13,80.17603104130406,60.00000000000001,1.8189894035458565e-12,194.1844839640641,60.00000007536712,1.0551384548307396e-06,1915.7388087987915,60.01499286859315,0.2218306223999206,15502.617314828876,60.12657901893628,2.7556168018004428,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507655423.8885882,0.0,1.0,1507655423.8885882,0.0,1.0,1507655423.8885882,0.0,1.0,1507655423.8885882,0.0,1.0,1507655423.8885882,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
112.49784922561626,60.00017337723809,0.0038044279176574,134.78584149121286,60.00662864573936,0.1450103871084138,258.0762067078922,60.27768605697135,5.992013845374912,1995.535665062552,60.64314594948266,13.794215960907874,12206.566538808893,60.23689834178249,5.482797877623852,112.49784922561626,60.00017337723809,0.0038044279176574,134.78584149121286,60.00662864573936,0.1450103871084138,258.0762067078922,60.27768605697135,5.992013845374912,1995.535665062552,60.64314594948266,13.794215960907874,12206.566538808893,60.23689834178249,5.482797877623852,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507655332.853797,0.0,1.0,1507655332.853797,0.0,1.0,1507655332.853797,0.0,1.0,1507655332.853797,0.0,1.0,1507655332.853797,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
103.94940482673908,60.000052069045886,0.0009508728953733,121.435211637555,60.00216284086468,0.0427442084674112,238.4094025759563,60.07833660015078,1.9682317871429404,1991.6919475361767,60.23256114933011,6.606525508659615,7832.53908942736,60.165099193544464,4.178149159946314,103.94940482673908,60.000052069045886,0.0009508728953733,121.435211637555,60.00216284086468,0.0427442084674112,238.4094025759563,60.07833660015078,1.9682317871429404,1991.6919475361767,60.23256114933011,6.606525508659615,7832.53908942736,60.165099193544464,4.178149159946314,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507655265.930626,0.0,1.0,1507655265.930626,0.0,1.0,1507655265.930626,0.0,1.0,1507655265.930626,0.0,1.0,1507655265.930626,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
39.27174350454416,60.20798726707699,5.104239153017716,54.549049005512565,60.442816317864846,11.279772762612993,175.34578869259198,60.58026899011773,15.663846590455709,1925.4183847014167,60.23346888738278,6.469745673918624,7261.769349754893,60.15470785885745,3.764825047675004,39.27174350454416,60.20798726707699,5.104239153017716,54.549049005512565,60.442816317864846,11.279772762612993,175.34578869259198,60.58026899011773,15.663846590455709,1925.4183847014167,60.23346888738278,6.469745673918624,7261.769349754893,60.15470785885745,3.764825047675004,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507655259.889125,0.0,1.0,1507655259.889125,0.0,1.0,1507655259.889125,0.0,1.0,1507655259.889125,0.0,1.0,1507655259.889125,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
98.25428190327192,60.00000000000001,2.273736754432321e-12,115.88975626443474,59.99999999999999,9.094947017729282e-13,242.5422747586593,60.00000004273917,2.564370333857369e-07,1956.6684441707064,60.00081354253757,0.0048805933788571,8103.447124599184,60.00064841950963,0.0038900966146684,98.25428190327192,60.00000000000001,2.273736754432321e-12,115.88975626443474,59.99999999999999,9.094947017729282e-13,242.5422747586593,60.00000004273917,2.564370333857369e-07,1956.6684441707064,60.00081354253757,0.0048805933788571,8103.447124599184,60.00064841950963,0.0038900966146684,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507653036.61099,0.0,1.0,1507653036.61099,0.0,1.0,1507653036.61099,0.0,1.0,1507653036.61099,0.0,1.0,1507653036.61099,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
63.83377410147845,60.00000000000002,3.1832314562052484e-12,80.35145651936355,60.00000000000024,1.8189894035458565e-12,172.80205592192718,60.00000522703734,3.1362197660200763e-05,1805.088395580748,60.00137853596837,0.0082693154490698,7459.020756724034,60.0007366241744,0.0044192024279254,63.83377410147845,60.00000000000002,3.1832314562052484e-12,80.35145651936355,60.00000000000024,1.8189894035458565e-12,172.80205592192718,60.00000522703734,3.1362197660200763e-05,1805.088395580748,60.00137853596837,0.0082693154490698,7459.020756724034,60.0007366241744,0.0044192024279254,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507653030.165816,0.0,1.0,1507653030.165816,0.0,1.0,1507653030.165816,0.0,1.0,1507653030.165816,0.0,1.0,1507653030.165816,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
79.10126760985705,60.00151177290451,0.0214027905913098,95.84319548002355,60.00991393624629,0.1425678457821959,208.4028572539061,60.04342951276576,0.6420693567538365,1936.327276475955,60.05989475483345,1.2247131627223098,6679.051530711635,60.10484048717044,2.182146845436364,79.10126760985705,60.00151177290451,0.0214027905913098,95.84319548002355,60.00991393624629,0.1425678457821959,208.4028572539061,60.04342951276576,0.6420693567538365,1936.327276475955,60.05989475483345,1.2247131627223098,6679.051530711635,60.10484048717044,2.182146845436364,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507655252.977409,0.0,1.0,1507655252.977409,0.0,1.0,1507655252.977409,0.0,1.0,1507655252.977409,0.0,1.0,1507655252.977409,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
50.76355851444701,60.00359609893572,0.0603656742719067,66.22253573057323,60.02557392702629,0.4257524845388616,185.843042176761,60.08662617392032,1.4378140356702716,1951.4270015503048,60.17533494816112,4.667807796563012,8347.26954268272,60.15563021443749,3.8764492401451207,50.76355851444701,60.00359609893572,0.0603656742719067,66.22253573057323,60.02557392702629,0.4257524845388616,185.843042176761,60.08662617392032,1.4378140356702716,1951.4270015503048,60.17533494816112,4.667807796563012,8347.26954268272,60.15563021443749,3.8764492401451207,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507655272.858988,0.0,1.0,1507655272.858988,0.0,1.0,1507655272.858988,0.0,1.0,1507655272.858988,0.0,1.0,1507655272.858988,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
50.29864866572153,60.02940434948593,0.644362020207609,64.93415593103185,60.18471188492055,4.007922539044103,182.58514936220325,60.93283086640668,19.517834865332134,1913.662619292243,60.73130794411578,15.620643820660009,12061.507658024904,60.24183191219868,5.595787808390924,50.29864866572153,60.02940434948593,0.644362020207609,64.93415593103185,60.18471188492055,4.007922539044103,182.58514936220325,60.93283086640668,19.517834865332134,1913.662619292243,60.73130794411578,15.620643820660009,12061.507658024904,60.24183191219868,5.595787808390924,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507655331.604864,0.0,1.0,1507655331.604864,0.0,1.0,1507655331.604864,0.0,1.0,1507655331.604864,0.0,1.0,1507655331.604864,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
