MI_dir_L5_weight,MI_dir_L5_mean,MI_dir_L5_variance,MI_dir_L3_weight,MI_dir_L3_mean,MI_dir_L3_variance,MI_dir_L1_weight,MI_dir_L1_mean,MI_dir_L1_variance,MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,MI_dir_L0.01_weight,MI_dir_L0.01_mean,MI_dir_L0.01_variance,H_L5_weight,H_L5_mean,H_L5_variance,H_L3_weight,H_L3_mean,H_L3_variance,H_L1_weight,H_L1_mean,H_L1_variance,H_L0.1_weight,H_L0.1_mean,H_L0.1_variance,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L5_weight,HH_L5_mean,HH_L5_std,HH_L5_magnitude,HH_L5_radius,HH_L5_covariance,HH_L5_pcc,HH_L3_weight,HH_L3_mean,HH_L3_std,HH_L3_magnitude,HH_L3_radius,HH_L3_covariance,HH_L3_pcc,HH_L1_weight,HH_L1_mean,HH_L1_std,HH_L1_magnitude,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_weight,HH_L0.1_mean,HH_L0.1_std,HH_L0.1_magnitude,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_weight,HH_L0.01_mean,HH_L0.01_std,HH_L0.01_magnitude,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L5_weight,HH_jit_L5_mean,HH_jit_L5_variance,HH_jit_L3_weight,HH_jit_L3_mean,HH_jit_L3_variance,HH_jit_L1_weight,HH_jit_L1_mean,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L5_weight,HpHp_L5_mean,HpHp_L5_std,HpHp_L5_magnitude,HpHp_L5_radius,HpHp_L5_covariance,HpHp_L5_pcc,HpHp_L3_weight,HpHp_L3_mean,HpHp_L3_std,HpHp_L3_magnitude,HpHp_L3_radius,HpHp_L3_covariance,HpHp_L3_pcc,HpHp_L1_weight,HpHp_L1_mean,HpHp_L1_std,HpHp_L1_magnitude,HpHp_L1_radius,HpHp_L1_covariance,HpHp_L1_pcc,HpHp_L0.1_weight,HpHp_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_magnitude,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_mean,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc
14.075384986086087,74.23384859590806,5.557681135985148,29.87857003127024,74.27042146454819,6.416988360998403,133.37221828087587,74.2366222427669,6.181436241076881,1021.3810867776286,74.77323786981407,217.3368004942268,8636.845899172175,76.36625552158027,1472.2978944626047,14.075384986086087,74.23384859590806,5.557681135985148,29.87857003127024,74.27042146454819,6.416988360998403,133.37221828087587,74.2366222427669,6.181436241076881,1021.3810867776286,74.77323786981407,217.3368004942268,8636.845899172175,76.36625552158027,1472.2978944626047,1.0000295040881126,73.99999999999999,9.5367431640625e-07,73.99999999999999,9.094947017729282e-13,0.0,0.0,1.0019139444019234,74.0,0.0,74.0,0.0,0.0,0.0,1.1241584949069003,74.0,0.0,74.0,0.0,0.0,0.0,1.8117039211149069,74.0,0.0,74.0,0.0,0.0,0.0,1.979354141908212,74.00000000000001,1.3486991523486091e-06,74.00000000000001,1.8189894035458565e-12,0.0,0.0,1.0000295040881126,44432.2923081174,66904665602031.48,1.0019139444019234,2876731.0996249486,4323827011269072.0,1.1241584949069003,166321662.63059676,2.228030750515888e+17,1.8117039211149069,674699423.1719303,5.608194019094149e+17,1.979354141908212,745102772.174687,5.6688189987692685e+17,1.0000295040881126,73.99999999999999,9.5367431640625e-07,73.99999999999999,9.094947017729282e-13,0.0,0.0,1.0019139444019234,74.0,0.0,74.0,0.0,0.0,0.0,1.1241584949069003,74.0,0.0,74.0,0.0,0.0,0.0,1.8117039211149069,74.0,0.0,74.0,0.0,0.0,0.0,1.979354141908212,74.00000000000001,1.3486991523486091e-06,74.00000000000001,1.8189894035458565e-12,0.0,0.0
55.03236008151907,74.2585395515366,6.13810666252266,73.8704874113602,74.26477393645821,6.285630144843707,137.38540350371832,74.34120389137654,16.08483512172006,834.6133603538448,77.70234052468523,2483.5352707037746,8562.297551802052,77.15496392048372,2072.900086742222,55.03236008151907,74.2585395515366,6.13810666252266,73.8704874113602,74.26477393645821,6.285630144843707,137.38540350371832,74.34120389137654,16.08483512172006,834.6133603538448,77.70234052468523,2483.5352707037746,8562.297551802052,77.15496392048372,2072.900086742222,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505913248.353164,0.0,1.0,1505913248.353164,0.0,1.0,1505913248.353164,0.0,1.0,1505913248.353164,0.0,1.0,1505913248.353164,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0
46.37319645092345,74.02460600066044,0.5899386847941059,79.38099505959791,74.05351936435689,1.282798324524265,189.61952990141745,74.16689504362246,15.920710913656876,1170.493502785097,75.81432825020144,875.5112896777555,8163.000084092769,76.64592797653357,1676.489128835473,46.37319645092345,74.02460600066044,0.5899386847941059,79.38099505959791,74.05351936435689,1.282798324524265,189.61952990141745,74.16689504362246,15.920710913656876,1170.493502785097,75.81432825020144,875.5112896777555,8163.000084092769,76.64592797653357,1676.489128835473,1.000000000882303,74.0,0.0,74.0,0.0,0.0,0.0,1.0000036999667283,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,1.0173794388669313,74.00000000000001,1.3486991523486091e-06,74.00000000000001,1.8189894035458565e-12,0.0,0.0,2.19408347038721,74.00000000000001,9.5367431640625e-07,74.00000000000001,9.094947017729282e-13,0.0,0.0,2.8985350499289613,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,1.000000000882303,6.015649534904116,59570.799756749686,1.0000036999667283,16.717439389537187,16116040742.353523,1.0173794388669313,2845801.290045078,4277421642248805.5,2.19408347038721,367227688.17663234,4.181567745742849e+17,2.8985350499289613,488045373.7487952,4.967655886887585e+17,1.000000000882303,74.0,0.0,74.0,0.0,0.0,0.0,1.0000036999667283,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,1.0173794388669313,74.00000000000001,1.3486991523486091e-06,74.00000000000001,1.8189894035458565e-12,0.0,0.0,2.19408347038721,74.00000000000001,9.5367431640625e-07,74.00000000000001,9.094947017729282e-13,0.0,0.0,2.8985350499289613,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0
140.22347107011706,74.0499859486626,2.941666800720668,207.9607225091252,74.13030750728524,60.21810578980149,369.0445666597236,76.03590545208863,1618.9059427995614,1317.822443035199,79.12746742031437,4000.312477436626,6193.0026383767445,77.1571317848895,2155.040606993756,140.22347107011706,74.0499859486626,2.941666800720668,207.9607225091252,74.13030750728524,60.21810578980149,369.0445666597236,76.03590545208863,1618.9059427995614,1317.822443035199,79.12746742031437,4000.312477436626,6193.0026383767445,77.1571317848895,2155.040606993756,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912913.630716,0.0,1.0,1505912913.630716,0.0,1.0,1505912913.630716,0.0,1.0,1505912913.630716,0.0,1.0,1505912913.630716,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0
33.26915206556539,74.07987504618659,1.917640498715628,40.9691047754199,74.1716674112503,4.299258975028351,64.72588068005675,75.18349982655636,615.5290556387436,744.5575956536795,79.25435429465823,3721.826036448809,8460.940209609675,76.78449847513471,1796.072738089092,33.26915206556539,74.07987504618659,1.917640498715628,40.9691047754199,74.1716674112503,4.299258975028351,64.72588068005675,75.18349982655636,615.5290556387436,744.5575956536795,79.25435429465823,3721.826036448809,8460.940209609675,76.78449847513471,1796.072738089092,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505913148.457809,0.0,1.0,1505913148.457809,0.0,1.0,1505913148.457809,0.0,1.0,1505913148.457809,0.0,1.0,1505913148.457809,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0
114.8731044494822,74.1877950655024,4.4718147045923615,145.67868706873384,74.17251048014705,4.11138032171948,211.5808214849145,74.25011399756163,17.707889866633195,1312.0298406720683,77.16341334633553,2247.735230467573,6585.758730155856,76.89854409993096,1926.2668631681072,114.8731044494822,74.1877950655024,4.4718147045923615,145.67868706873384,74.17251048014705,4.11138032171948,211.5808214849145,74.25011399756163,17.707889866633195,1312.0298406720683,77.16341334633553,2247.735230467573,6585.758730155856,76.89854409993096,1926.2668631681072,1.000000000878002,74.0,0.0,74.0,0.0,0.0,0.0,1.0000036891357842,74.00000000000001,1.3486991523486091e-06,74.00000000000001,1.8189894035458565e-12,0.0,0.0,1.017362603704118,74.00000000000001,1.3486991523486091e-06,74.00000000000001,1.8189894035458565e-12,0.0,0.0,2.193970734090266,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,2.8985171902957063,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,1.000000000878002,6.017059364128053,59302.3449705001,1.0000036891357842,16.6898869514378,16072424696.896383,1.017362603704118,2843278.684333085,4273636878387737.5,2.193970734090266,367213361.1783664,4.181456844706076e+17,2.8985171902957063,488043939.50504905,4.96764779317818e+17,1.000000000878002,74.0,0.0,74.0,0.0,0.0,0.0,1.0000036891357842,74.00000000000001,1.3486991523486091e-06,74.00000000000001,1.8189894035458565e-12,0.0,0.0,1.017362603704118,74.00000000000001,1.3486991523486091e-06,74.00000000000001,1.8189894035458565e-12,0.0,0.0,2.193970734090266,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,2.8985171902957063,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0
55.00315969335893,76.2699260673519,898.3553876090018,78.51111080061756,76.95451622430943,1107.172533480305,138.23825060387315,77.96628989322133,1300.0166692979356,765.324161744951,76.47491231914721,1082.2086620524206,4374.965148093365,76.68776940257193,1636.770313597683,55.00315969335893,76.2699260673519,898.3553876090018,78.51111080061756,76.95451622430943,1107.172533480305,138.23825060387315,77.96628989322133,1300.0166692979356,765.324161744951,76.47491231914721,1082.2086620524206,4374.965148093365,76.68776940257193,1636.770313597683,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912867.099054,0.0,1.0,1505912867.099054,0.0,1.0,1505912867.099054,0.0,1.0,1505912867.099054,0.0,1.0,1505912867.099054,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0
29.33313220835543,74.26369230588412,6.25908171136507,37.45779597860428,74.36264084426206,8.572060526636049,81.84928177954211,74.49168218860274,23.078478161341074,1004.96259973084,75.42571315442656,549.27104871345,4918.13445621436,76.37234943430695,1404.1774888830778,29.33313220835543,74.26369230588412,6.25908171136507,37.45779597860428,74.36264084426206,8.572060526636049,81.84928177954211,74.49168218860274,23.078478161341074,1004.96259973084,75.42571315442656,549.27104871345,4918.13445621436,76.37234943430695,1404.1774888830778,1.0000000009101149,74.0,0.0,74.0,0.0,0.0,0.0,1.0000037694634956,74.0,0.0,74.0,0.0,0.0,0.0,1.0174834290004982,74.0,0.0,74.0,0.0,0.0,0.0,2.1947079320650547,74.00000000000001,1.3486991523486091e-06,74.00000000000001,1.8189894035458565e-12,0.0,0.0,2.8986323743911195,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,1.0000000009101149,6.006695336641487,60781.007332141446,1.0000037694634956,16.838406249526578,16311690402.67475,1.0174834290004982,2856978.981285816,4294190119465145.5,2.1947079320650547,367270866.14563566,4.181900282793656e+17,2.8986323743911195,488048570.0379959,4.967672098440225e+17,1.0000000009101149,74.0,0.0,74.0,0.0,0.0,0.0,1.0000037694634956,74.0,0.0,74.0,0.0,0.0,0.0,1.0174834290004982,74.0,0.0,74.0,0.0,0.0,0.0,2.1947079320650547,74.00000000000001,1.3486991523486091e-06,74.00000000000001,1.8189894035458565e-12,0.0,0.0,2.8986323743911195,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0
94.89350807128032,74.0062299611712,0.2972518046590267,133.5903870437582,74.0171075870385,0.8597440346557049,245.2570506051972,74.07246579082114,2.8545069602769217,965.0831642491216,74.84999949364013,276.45781264272773,8657.451846072598,76.53420624584658,1584.8674406314915,94.89350807128032,74.0062299611712,0.2972518046590267,133.5903870437582,74.0171075870385,0.8597440346557049,245.2570506051972,74.07246579082114,2.8545069602769217,965.0831642491216,74.84999949364013,276.45781264272773,8657.451846072598,76.53420624584658,1584.8674406314915,1.000029890568419,74.0,0.0,74.0,0.0,0.0,0.0,1.0019289479295992,74.0,0.0,74.0,0.0,0.0,0.0,1.1244820795289907,74.0,0.0,74.0,0.0,0.0,0.0,1.8119152214955927,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,1.9793796331816145,74.0,0.0,74.0,0.0,0.0,0.0,1.000029890568419,45014.26205958692,67781018566031.49,1.0019289479295992,2899238.677018496,4357591693992165.5,1.1244820795289907,166707156.37469488,2.2325522749501104e+17,1.8119152214955927,674796391.546327,5.608346215609816e+17,1.9793796331816145,745112608.4184103,5.668821118332685e+17,1.000029890568419,74.0,0.0,74.0,0.0,0.0,0.0,1.0019289479295992,74.0,0.0,74.0,0.0,0.0,0.0,1.1244820795289907,74.0,0.0,74.0,0.0,0.0,0.0,1.8119152214955927,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,1.9793796331816145,74.0,0.0,74.0,0.0,0.0,0.0
82.27266644303606,74.11346595469607,2.7107406608274687,106.96160729193043,74.14196901156434,3.755790419661025,182.1871926074608,74.77323684547731,489.48267925048464,804.3059420846374,79.29875848863395,3798.02509217094,8506.955072600958,76.94982504896956,1896.587403473988,82.27266644303606,74.11346595469607,2.7107406608274687,106.96160729193043,74.14196901156434,3.755790419661025,182.1871926074608,74.77323684547731,489.48267925048464,804.3059420846374,79.29875848863395,3798.02509217094,8506.955072600958,76.94982504896956,1896.587403473988,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505913226.9793036,0.0,1.0,1505913226.9793036,0.0,1.0,1505913226.9793036,0.0,1.0,1505913226.9793036,0.0,1.0,1505913226.9793036,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0
